timestamp;bpm;source
2026-06-29T00:49:19.000Z;64;awake
2026-06-29T00:49:45.000Z;66;awake
2026-06-29T00:49:47.000Z;65;awake
2026-06-29T00:52:22.000Z;66;awake
2026-06-29T00:52:38.000Z;64;awake
2026-06-29T00:53:28.000Z;67;awake
2026-06-29T00:56:55.000Z;66;awake
2026-06-29T00:57:15.000Z;71;awake
2026-06-29T00:57:32.000Z;67;awake
2026-06-29T01:03:12.000Z;64;awake
2026-06-29T01:03:16.000Z;70;awake
2026-06-29T01:03:32.000Z;67;awake
2026-06-29T01:07:31.000Z;81;awake
2026-06-29T01:07:34.000Z;74;awake
2026-06-29T01:07:35.000Z;69;awake
2026-06-29T01:09:53.000Z;67;awake
2026-06-29T01:10:10.000Z;64;awake
2026-06-29T01:10:49.000Z;70;awake
2026-06-29T01:14:47.000Z;67;awake
2026-06-29T01:15:08.000Z;69;awake
2026-06-29T01:15:42.000Z;65;awake
2026-06-29T01:19:51.000Z;68;awake
2026-06-29T01:19:54.000Z;71;awake
2026-06-29T01:20:36.000Z;65;awake
2026-06-29T01:25:12.000Z;68;awake
2026-06-29T01:25:16.000Z;70;awake
2026-06-29T01:26:38.000Z;65;awake
2026-06-29T01:30:13.000Z;77;awake
2026-06-29T01:30:23.000Z;67;awake
2026-06-29T01:30:28.000Z;71;awake
2026-06-29T01:32:36.000Z;65;awake
2026-06-29T01:32:58.000Z;67;awake
2026-06-29T01:33:05.000Z;70;awake
2026-06-29T01:38:15.000Z;65;awake
2026-06-29T01:39:44.000Z;70;awake
2026-06-29T01:39:45.000Z;66;awake
2026-06-29T01:43:33.000Z;64;awake
2026-06-29T01:44:29.000Z;66;awake
2026-06-29T01:44:57.000Z;67;awake
2026-06-29T01:49:10.000Z;64;awake
2026-06-29T01:49:20.000Z;70;awake
2026-06-29T01:49:50.000Z;67;awake
2026-06-29T01:54:53.000Z;66;awake
2026-06-29T01:54:54.000Z;64;awake
2026-06-29T01:55:40.000Z;67;awake
2026-06-29T01:59:30.000Z;65;awake
2026-06-29T01:59:34.000Z;66;awake
2026-06-29T01:59:37.000Z;68;awake
2026-06-29T02:04:36.000Z;62;awake
2026-06-29T02:04:48.000Z;63;awake
2026-06-29T02:04:53.000Z;66;awake
2026-06-29T05:15:52.000Z;74;awake
2026-06-29T05:16:33.000Z;78;awake
2026-06-29T05:16:55.000Z;72;awake
2026-06-29T05:20:50.000Z;66;awake
2026-06-29T05:20:53.000Z;87;awake
2026-06-29T05:20:58.000Z;101;awake
2026-06-29T05:25:14.000Z;67;awake
2026-06-29T05:25:15.000Z;65;awake
2026-06-29T05:25:22.000Z;64;awake
2026-06-29T05:26:02.000Z;61;rest
2026-06-29T05:29:49.000Z;60;awake
2026-06-29T05:29:50.000Z;63;awake
2026-06-29T05:30:15.000Z;66;awake
2026-06-29T05:48:17.000Z;69;awake
2026-06-29T05:48:20.000Z;63;awake
2026-06-29T05:50:29.000Z;61;awake
2026-06-29T05:50:41.000Z;66;awake
2026-06-29T05:51:33.000Z;63;awake
2026-06-29T05:55:48.000Z;65;awake
2026-06-29T05:55:53.000Z;62;awake
2026-06-29T05:55:57.000Z;59;awake
2026-06-29T05:57:41.000Z;67;awake
2026-06-29T05:57:42.000Z;63;awake
2026-06-29T05:57:44.000Z;65;awake
2026-06-29T06:00:12.000Z;69;awake
2026-06-29T06:00:44.000Z;62;awake
2026-06-29T06:00:47.000Z;76;awake
2026-06-29T06:09:43.000Z;60;rest
2026-06-29T06:14:43.000Z;59;rest
2026-06-29T06:19:43.000Z;59;rest
2026-06-29T06:24:43.000Z;60;rest
2026-06-29T06:29:43.000Z;61;rest
2026-06-29T06:34:43.000Z;61;rest
2026-06-29T06:39:44.000Z;61;rest
2026-06-29T06:44:44.000Z;61;rest
2026-06-29T06:49:44.000Z;61;rest
2026-06-29T06:54:44.000Z;60;rest
2026-06-29T06:59:44.000Z;64;rest
2026-06-29T07:04:44.000Z;64;rest
2026-06-29T07:09:43.000Z;63;rest
2026-06-29T07:14:43.000Z;62;rest
2026-06-29T07:19:43.000Z;62;rest
2026-06-29T07:24:43.000Z;62;rest
2026-06-29T07:29:43.000Z;61;rest
2026-06-29T07:34:43.000Z;62;rest
2026-06-29T07:39:44.000Z;63;rest
2026-06-29T07:44:44.000Z;63;rest
2026-06-29T07:49:44.000Z;62;rest
2026-06-29T07:54:44.000Z;63;rest
2026-06-29T07:59:44.000Z;62;rest
2026-06-29T08:04:44.000Z;62;rest
2026-06-29T08:09:45.000Z;64;rest
2026-06-29T08:14:45.000Z;62;rest
2026-06-29T08:19:45.000Z;67;rest
2026-06-29T08:24:45.000Z;70;rest
2026-06-29T08:29:45.000Z;65;rest
2026-06-29T08:34:45.000Z;64;rest
2026-06-29T08:39:43.000Z;63;rest
2026-06-29T08:44:43.000Z;62;rest
2026-06-29T08:49:43.000Z;61;rest
2026-06-29T08:54:43.000Z;62;rest
2026-06-29T08:59:43.000Z;61;rest
2026-06-29T09:04:43.000Z;60;rest
2026-06-29T09:09:45.000Z;63;rest
2026-06-29T09:14:45.000Z;62;rest
2026-06-29T09:19:45.000Z;62;rest
2026-06-29T09:24:45.000Z;62;rest
2026-06-29T09:29:45.000Z;60;rest
2026-06-29T09:34:45.000Z;60;rest
2026-06-29T09:39:43.000Z;61;rest
2026-06-29T09:44:43.000Z;64;rest
2026-06-29T09:49:43.000Z;68;rest
2026-06-29T09:54:43.000Z;59;rest
2026-06-29T09:59:43.000Z;57;rest
2026-06-29T10:04:43.000Z;57;rest
2026-06-29T10:09:44.000Z;56;rest
2026-06-29T10:14:44.000Z;56;rest
2026-06-29T10:19:44.000Z;56;rest
2026-06-29T10:24:44.000Z;57;rest
2026-06-29T10:29:44.000Z;57;rest
2026-06-29T10:34:44.000Z;57;rest
2026-06-29T10:39:43.000Z;56;rest
2026-06-29T10:44:43.000Z;58;rest
2026-06-29T10:49:43.000Z;57;rest
2026-06-29T10:54:43.000Z;57;rest
2026-06-29T10:59:43.000Z;55;rest
2026-06-29T11:04:43.000Z;55;rest
2026-06-29T11:09:44.000Z;57;rest
2026-06-29T11:14:44.000Z;55;rest
2026-06-29T11:19:44.000Z;56;rest
2026-06-29T11:24:44.000Z;59;rest
2026-06-29T11:29:44.000Z;58;rest
2026-06-29T11:34:44.000Z;61;rest
2026-06-29T11:39:42.000Z;60;rest
2026-06-29T11:44:42.000Z;60;rest
2026-06-29T11:49:42.000Z;59;rest
2026-06-29T11:54:42.000Z;60;rest
2026-06-29T11:59:42.000Z;59;rest
2026-06-29T12:04:42.000Z;57;rest
2026-06-29T12:09:44.000Z;57;rest
2026-06-29T12:14:44.000Z;57;rest
2026-06-29T12:19:44.000Z;58;rest
2026-06-29T12:24:44.000Z;58;rest
2026-06-29T12:29:44.000Z;58;rest
2026-06-29T12:34:44.000Z;58;rest
2026-06-29T12:39:45.000Z;58;rest
2026-06-29T12:44:45.000Z;58;rest
2026-06-29T12:49:45.000Z;58;rest
2026-06-29T12:54:45.000Z;58;rest
2026-06-29T12:59:45.000Z;58;rest
2026-06-29T13:04:45.000Z;55;rest
2026-06-29T13:09:43.000Z;58;rest
2026-06-29T13:14:43.000Z;57;rest
2026-06-29T13:19:43.000Z;58;rest
2026-06-29T13:24:43.000Z;55;rest
2026-06-29T13:29:43.000Z;56;rest
2026-06-29T13:34:43.000Z;56;rest
2026-06-29T13:39:44.000Z;58;rest
2026-06-29T13:44:44.000Z;58;rest
2026-06-29T13:49:44.000Z;58;rest
2026-06-29T13:54:44.000Z;59;rest
2026-06-29T13:59:44.000Z;58;rest
2026-06-29T14:04:44.000Z;60;rest
2026-06-29T14:07:01.000Z;56;rest
2026-06-29T14:12:01.000Z;67;rest
2026-06-29T14:29:24.000Z;80;awake
2026-06-29T14:29:52.000Z;85;awake
2026-06-29T14:30:24.000Z;74;awake
2026-06-29T14:39:23.000Z;73;awake
2026-06-29T14:39:51.000Z;70;awake
2026-06-29T14:39:53.000Z;74;awake
2026-06-29T14:50:16.000Z;66;awake
2026-06-29T14:50:40.000Z;72;awake
2026-06-29T14:50:44.000Z;69;awake
2026-06-29T14:59:57.000Z;66;awake
2026-06-29T15:00:32.000Z;69;awake
2026-06-29T15:00:39.000Z;72;awake
2026-06-29T15:09:32.000Z;66;awake
2026-06-29T15:09:42.000Z;71;awake
2026-06-29T15:10:03.000Z;68;awake
2026-06-29T15:19:12.000Z;79;awake
2026-06-29T15:19:15.000Z;76;awake
2026-06-29T15:19:21.000Z;71;awake
2026-06-29T15:29:26.000Z;73;awake
2026-06-29T15:29:36.000Z;75;awake
2026-06-29T15:29:38.000Z;78;awake
2026-06-29T15:35:43.000Z;89;awake
2026-06-29T15:35:45.000Z;85;awake
2026-06-29T15:36:32.000Z;74;awake
2026-06-29T15:44:16.000Z;76;awake
2026-06-29T15:44:23.000Z;74;awake
2026-06-29T15:44:30.000Z;69;awake
2026-06-29T15:49:29.000Z;69;awake
2026-06-29T15:49:41.000Z;66;awake
2026-06-29T15:49:49.000Z;71;awake
2026-06-29T15:51:58.000Z;71;awake
2026-06-29T15:52:11.000Z;69;awake
2026-06-29T15:52:36.000Z;73;awake
2026-06-29T15:58:00.000Z;73;awake
2026-06-29T15:58:06.000Z;69;awake
2026-06-29T15:58:09.000Z;67;awake
2026-06-29T16:08:38.000Z;65;awake
2026-06-29T16:08:43.000Z;67;awake
2026-06-29T16:09:11.000Z;70;awake
2026-06-29T16:18:15.000Z;65;awake
2026-06-29T16:18:53.000Z;66;awake
2026-06-29T16:19:28.000Z;68;awake
2026-06-29T16:27:53.000Z;70;awake
2026-06-29T16:27:54.000Z;68;awake
2026-06-29T16:27:57.000Z;71;awake
2026-06-29T16:37:58.000Z;65;awake
2026-06-29T16:38:12.000Z;62;awake
2026-06-29T16:38:50.000Z;67;awake
2026-06-29T16:47:44.000Z;66;awake
2026-06-29T16:48:00.000Z;63;awake
2026-06-29T16:48:04.000Z;72;awake
2026-06-29T16:58:47.000Z;71;awake
2026-06-29T16:58:51.000Z;68;awake
2026-06-29T16:58:56.000Z;65;awake
2026-06-29T17:07:43.000Z;71;awake
2026-06-29T17:07:47.000Z;64;awake
2026-06-29T17:09:16.000Z;66;awake
2026-06-29T17:17:44.000Z;71;awake
2026-06-29T17:18:17.000Z;72;awake
2026-06-29T17:27:47.000Z;73;awake
2026-06-29T17:27:49.000Z;78;awake
2026-06-29T17:28:06.000Z;74;awake
2026-06-29T17:37:59.000Z;67;awake
2026-06-29T17:38:01.000Z;71;awake
2026-06-29T17:39:18.000Z;68;awake
2026-06-29T17:48:04.000Z;68;awake
2026-06-29T17:48:12.000Z;73;awake
2026-06-29T17:48:54.000Z;65;awake
2026-06-29T17:58:10.000Z;72;awake
2026-06-29T17:58:42.000Z;66;awake
2026-06-29T17:58:49.000Z;68;awake
2026-06-29T18:07:45.000Z;67;awake
2026-06-29T18:08:35.000Z;68;awake
2026-06-29T18:09:10.000Z;70;awake
2026-06-29T18:17:47.000Z;72;awake
2026-06-29T18:19:29.000Z;69;awake
2026-06-29T18:19:30.000Z;66;awake
2026-06-29T18:28:37.000Z;65;awake
2026-06-29T18:28:51.000Z;67;awake
2026-06-29T18:29:22.000Z;69;awake
2026-06-29T18:37:55.000Z;69;awake
2026-06-29T18:38:05.000Z;67;awake
2026-06-29T18:38:51.000Z;71;awake
2026-06-29T18:47:50.000Z;73;awake
2026-06-29T18:48:19.000Z;66;awake
2026-06-29T18:48:35.000Z;67;awake
2026-06-29T18:58:16.000Z;62;awake
2026-06-29T18:58:22.000Z;64;awake
2026-06-29T18:58:27.000Z;66;awake
2026-06-29T19:07:48.000Z;89;awake
2026-06-29T19:07:49.000Z;90;awake
2026-06-29T19:08:11.000Z;92;awake
2026-06-29T19:28:11.000Z;93;awake
2026-06-29T19:28:13.000Z;90;awake
2026-06-29T19:28:33.000Z;84;awake
2026-06-29T19:38:20.000Z;78;awake
2026-06-29T19:38:41.000Z;85;awake
2026-06-29T19:39:08.000Z;93;awake
2026-06-29T19:48:20.000Z;77;awake
2026-06-29T19:48:22.000Z;82;awake
2026-06-29T19:49:01.000Z;73;awake
2026-06-29T19:58:23.000Z;87;awake
2026-06-29T19:58:26.000Z;81;awake
2026-06-29T19:59:39.000Z;84;awake
2026-06-29T20:04:18.000Z;78;awake
2026-06-29T20:04:20.000Z;81;awake
2026-06-29T20:04:50.000Z;83;awake
2026-06-29T20:08:49.000Z;86;awake
2026-06-29T20:08:50.000Z;77;awake
2026-06-29T20:09:31.000Z;82;awake
2026-06-29T20:11:43.000Z;78;awake
2026-06-29T20:12:36.000Z;81;awake
2026-06-29T20:13:09.000Z;75;awake
2026-06-29T20:17:44.000Z;76;awake
2026-06-29T20:18:00.000Z;72;awake
2026-06-29T20:18:12.000Z;80;awake
2026-06-29T20:21:44.000Z;83;awake
2026-06-29T20:22:00.000Z;86;awake
2026-06-29T20:22:05.000Z;80;awake
2026-06-29T20:27:21.000Z;83;awake
2026-06-29T20:27:24.000Z;80;awake
2026-06-29T20:27:52.000Z;77;awake
2026-06-29T20:32:27.000Z;80;awake
2026-06-29T20:33:07.000Z;83;awake
2026-06-29T20:33:25.000Z;77;awake
2026-06-29T20:38:06.000Z;73;awake
2026-06-29T20:38:51.000Z;78;awake
2026-06-29T20:39:47.000Z;75;awake
2026-06-29T20:43:45.000Z;77;awake
2026-06-29T20:43:49.000Z;78;awake
2026-06-29T20:43:50.000Z;80;awake
2026-06-29T20:46:17.000Z;79;awake
2026-06-29T20:46:18.000Z;75;awake
2026-06-29T20:46:47.000Z;81;awake
2026-06-29T20:50:30.000Z;87;awake
2026-06-29T20:51:20.000Z;78;awake
2026-06-29T20:51:36.000Z;82;awake
2026-06-29T20:55:52.000Z;78;awake
2026-06-29T20:56:15.000Z;81;awake
2026-06-29T20:56:27.000Z;84;awake
2026-06-29T20:58:08.000Z;97;awake
2026-06-29T20:58:10.000Z;86;awake
2026-06-29T20:58:13.000Z;81;awake
2026-06-29T20:59:59.000Z;87;awake
2026-06-29T21:00:40.000Z;81;awake
2026-06-29T21:01:33.000Z;83;awake
2026-06-29T21:05:39.000Z;83;awake
2026-06-29T21:05:48.000Z;77;awake
2026-06-29T21:06:51.000Z;79;awake
2026-06-29T21:10:28.000Z;79;awake
2026-06-29T21:10:59.000Z;76;awake
2026-06-29T21:11:31.000Z;74;awake
2026-06-29T21:15:59.000Z;76;awake
2026-06-29T21:16:03.000Z;78;awake
2026-06-29T21:16:13.000Z;74;awake
2026-06-29T21:18:32.000Z;87;awake
2026-06-29T21:18:58.000Z;83;awake
2026-06-29T21:19:01.000Z;81;awake
2026-06-29T21:20:24.000Z;85;awake
2026-06-29T21:21:04.000Z;77;awake
2026-06-29T21:21:15.000Z;80;awake
2026-06-29T21:26:27.000Z;75;awake
2026-06-29T21:26:42.000Z;79;awake
2026-06-29T21:26:45.000Z;83;awake
2026-06-29T21:31:17.000Z;79;awake
2026-06-29T21:31:25.000Z;76;awake
2026-06-29T21:31:30.000Z;81;awake
2026-06-29T21:35:56.000Z;81;awake
2026-06-29T21:36:10.000Z;88;awake
2026-06-29T21:36:46.000Z;84;awake
2026-06-29T21:41:37.000Z;78;awake
2026-06-29T21:41:46.000Z;71;awake
2026-06-29T21:42:05.000Z;74;awake
2026-06-29T21:46:13.000Z;76;awake
2026-06-29T21:46:30.000Z;83;awake
2026-06-29T21:46:32.000Z;79;awake
2026-06-29T21:48:28.000Z;79;awake
2026-06-29T21:49:00.000Z;72;awake
2026-06-29T21:49:57.000Z;84;awake
2026-06-29T21:53:21.000Z;83;awake
2026-06-29T21:53:28.000Z;85;awake
2026-06-29T21:53:35.000Z;81;awake
2026-06-29T21:55:39.000Z;84;awake
2026-06-29T21:56:32.000Z;75;awake
2026-06-29T21:56:52.000Z;79;awake
2026-06-29T22:01:21.000Z;78;awake
2026-06-29T22:01:48.000Z;73;awake
2026-06-29T22:02:37.000Z;82;awake
2026-06-29T22:06:21.000Z;75;awake
2026-06-29T22:06:34.000Z;77;awake
2026-06-29T22:06:59.000Z;81;awake
2026-06-29T22:11:24.000Z;72;awake
2026-06-29T22:11:53.000Z;69;awake
2026-06-29T22:12:09.000Z;75;awake
2026-06-29T22:17:05.000Z;73;awake
2026-06-29T22:17:25.000Z;77;awake
2026-06-29T22:17:42.000Z;79;awake
2026-06-29T22:22:09.000Z;70;awake
2026-06-29T22:22:49.000Z;73;awake
2026-06-29T22:23:19.000Z;79;awake
2026-06-29T22:27:26.000Z;77;awake
2026-06-29T22:27:29.000Z;74;awake
2026-06-29T22:28:24.000Z;72;awake
2026-06-29T22:32:11.000Z;79;awake
2026-06-29T22:32:14.000Z;75;awake
2026-06-29T22:33:14.000Z;72;awake
2026-06-29T22:37:12.000Z;72;awake
2026-06-29T22:37:49.000Z;76;awake
2026-06-29T22:38:06.000Z;74;awake
2026-06-29T22:42:35.000Z;67;awake
2026-06-29T22:43:43.000Z;71;awake
2026-06-29T22:44:07.000Z;77;awake
2026-06-29T22:48:03.000Z;69;awake
2026-06-29T22:48:19.000Z;72;awake
2026-06-29T22:49:21.000Z;74;awake
2026-06-29T22:54:15.000Z;71;awake
2026-06-29T22:54:17.000Z;69;awake
2026-06-29T22:54:24.000Z;70;awake
2026-06-29T22:56:18.000Z;69;awake
2026-06-29T22:56:52.000Z;74;awake
2026-06-29T22:56:53.000Z;81;awake
2026-06-29T22:59:32.000Z;76;awake
2026-06-29T22:59:42.000Z;70;awake
2026-06-29T23:00:22.000Z;73;awake
2026-06-29T23:04:59.000Z;75;awake
2026-06-29T23:05:01.000Z;72;awake
2026-06-29T23:05:04.000Z;71;awake
2026-06-29T23:07:07.000Z;80;awake
2026-06-29T23:07:12.000Z;76;awake
2026-06-29T23:07:19.000Z;78;awake
2026-06-29T23:12:46.000Z;78;awake
2026-06-29T23:13:10.000Z;81;awake
2026-06-29T23:17:53.000Z;65;awake
2026-06-29T23:18:19.000Z;75;awake
2026-06-29T23:18:24.000Z;71;awake
2026-06-29T23:23:47.000Z;77;awake
2026-06-29T23:23:56.000Z;74;awake
2026-06-29T23:24:14.000Z;68;awake
2026-06-29T23:28:28.000Z;66;awake
2026-06-29T23:28:29.000Z;65;awake
2026-06-29T23:29:17.000Z;77;awake
2026-06-29T23:38:40.000Z;64;awake
2026-06-29T23:38:47.000Z;65;awake
2026-06-29T23:38:51.000Z;63;awake
2026-06-29T23:42:01.000Z;65;rest
2026-06-29T23:59:07.000Z;72;awake
2026-06-29T23:59:46.000Z;67;awake
2026-06-30T00:00:42.000Z;64;awake
2026-06-30T00:09:47.000Z;74;awake
2026-06-30T00:10:08.000Z;71;awake
2026-06-30T00:10:28.000Z;69;awake
2026-06-30T00:20:17.000Z;69;awake
2026-06-30T00:20:19.000Z;75;awake
2026-06-30T00:20:29.000Z;72;awake
2026-06-30T00:29:19.000Z;69;awake
2026-06-30T00:29:34.000Z;64;awake
2026-06-30T00:30:25.000Z;66;awake
2026-06-30T00:57:32.000Z;76;workout
2026-06-30T00:57:37.000Z;74;workout
2026-06-30T00:57:42.000Z;74;workout
2026-06-30T00:57:47.000Z;74;workout
2026-06-30T00:57:52.000Z;74;workout
2026-06-30T00:57:57.000Z;74;workout
2026-06-30T00:58:02.000Z;74;workout
2026-06-30T00:58:07.000Z;74;workout
2026-06-30T00:58:12.000Z;73;workout
2026-06-30T00:58:17.000Z;73;workout
2026-06-30T00:58:22.000Z;74;workout
2026-06-30T00:58:27.000Z;75;workout
2026-06-30T00:58:32.000Z;76;workout
2026-06-30T00:58:37.000Z;77;workout
2026-06-30T00:58:42.000Z;76;workout
2026-06-30T00:58:47.000Z;76;workout
2026-06-30T00:58:52.000Z;76;workout
2026-06-30T00:58:57.000Z;76;workout
2026-06-30T00:59:02.000Z;76;workout
2026-06-30T00:59:07.000Z;76;workout
2026-06-30T00:59:12.000Z;76;workout
2026-06-30T00:59:17.000Z;76;workout
2026-06-30T00:59:22.000Z;75;workout
2026-06-30T00:59:27.000Z;74;workout
2026-06-30T00:59:32.000Z;73;workout
2026-06-30T00:59:37.000Z;74;workout
2026-06-30T00:59:42.000Z;75;workout
2026-06-30T00:59:47.000Z;75;workout
2026-06-30T00:59:52.000Z;76;workout
2026-06-30T00:59:57.000Z;77;workout
2026-06-30T01:00:02.000Z;77;workout
2026-06-30T01:00:07.000Z;78;workout
2026-06-30T01:00:12.000Z;78;workout
2026-06-30T01:00:17.000Z;78;workout
2026-06-30T01:00:22.000Z;77;workout
2026-06-30T01:00:27.000Z;74;workout
2026-06-30T01:00:32.000Z;72;workout
2026-06-30T01:00:37.000Z;71;workout
2026-06-30T01:00:42.000Z;71;workout
2026-06-30T01:00:47.000Z;71;workout
2026-06-30T01:00:52.000Z;71;workout
2026-06-30T01:00:57.000Z;71;workout
2026-06-30T01:01:02.000Z;72;workout
2026-06-30T01:01:07.000Z;72;workout
2026-06-30T01:01:12.000Z;72;workout
2026-06-30T01:01:17.000Z;73;workout
2026-06-30T01:01:22.000Z;74;workout
2026-06-30T01:01:27.000Z;74;workout
2026-06-30T01:09:18.000Z;93;awake
2026-06-30T01:09:49.000Z;85;awake
2026-06-30T01:10:27.000Z;89;awake
2026-06-30T01:14:16.000Z;87;awake
2026-06-30T01:14:34.000Z;90;awake
2026-06-30T01:15:06.000Z;82;awake
2026-06-30T01:20:36.000Z;71;awake
2026-06-30T01:20:38.000Z;75;awake
2026-06-30T01:20:46.000Z;79;awake
2026-06-30T01:24:47.000Z;84;awake
2026-06-30T01:25:16.000Z;76;awake
2026-06-30T01:25:32.000Z;79;awake
2026-06-30T01:29:58.000Z;70;awake
2026-06-30T01:30:28.000Z;76;awake
2026-06-30T01:30:51.000Z;72;awake
2026-06-30T01:35:08.000Z;75;awake
2026-06-30T01:35:26.000Z;72;awake
2026-06-30T01:35:33.000Z;69;awake
2026-06-30T01:40:45.000Z;70;awake
2026-06-30T01:41:21.000Z;74;awake
2026-06-30T01:41:54.000Z;79;awake
2026-06-30T01:45:20.000Z;76;awake
2026-06-30T01:45:52.000Z;72;awake
2026-06-30T01:46:16.000Z;69;awake
2026-06-30T01:51:36.000Z;105;awake
2026-06-30T01:51:42.000Z;101;awake
2026-06-30T01:51:43.000Z;103;awake
2026-06-30T03:55:07.000Z;96;awake
2026-06-30T03:55:58.000Z;93;awake
2026-06-30T03:56:33.000Z;98;awake
2026-06-30T04:00:43.000Z;93;awake
2026-06-30T04:01:31.000Z;88;awake
2026-06-30T04:01:43.000Z;96;awake
2026-06-30T04:05:58.000Z;81;awake
2026-06-30T04:06:00.000Z;71;awake
2026-06-30T04:07:16.000Z;99;awake
2026-06-30T04:18:12.000Z;78;rest
2026-06-30T04:23:12.000Z;80;rest
2026-06-30T04:28:12.000Z;79;rest
2026-06-30T04:33:12.000Z;78;rest
2026-06-30T04:38:12.000Z;78;rest
2026-06-30T04:43:12.000Z;78;rest
2026-06-30T04:48:13.000Z;77;rest
2026-06-30T04:53:13.000Z;77;rest
2026-06-30T04:58:13.000Z;77;rest
2026-06-30T05:03:13.000Z;75;rest
2026-06-30T05:08:13.000Z;74;rest
2026-06-30T05:13:13.000Z;79;rest
2026-06-30T05:18:12.000Z;80;rest
2026-06-30T05:23:12.000Z;78;rest
2026-06-30T05:28:12.000Z;79;rest
2026-06-30T05:33:12.000Z;78;rest
2026-06-30T05:38:12.000Z;78;rest
2026-06-30T05:43:12.000Z;74;rest
2026-06-30T05:48:13.000Z;74;rest
2026-06-30T05:53:13.000Z;73;rest
2026-06-30T05:58:13.000Z;73;rest
2026-06-30T06:03:13.000Z;73;rest
2026-06-30T06:08:13.000Z;72;rest
2026-06-30T06:13:13.000Z;72;rest
2026-06-30T06:18:11.000Z;70;rest
2026-06-30T06:23:11.000Z;66;rest
2026-06-30T06:28:11.000Z;67;rest
2026-06-30T06:33:11.000Z;64;rest
2026-06-30T06:38:11.000Z;64;rest
2026-06-30T06:43:11.000Z;64;rest
2026-06-30T06:48:12.000Z;68;rest
2026-06-30T06:53:12.000Z;66;rest
2026-06-30T06:58:12.000Z;65;rest
2026-06-30T07:03:12.000Z;64;rest
2026-06-30T07:08:12.000Z;64;rest
2026-06-30T07:13:12.000Z;62;rest
2026-06-30T07:18:11.000Z;60;rest
2026-06-30T07:23:11.000Z;61;rest
2026-06-30T07:28:11.000Z;61;rest
2026-06-30T07:33:11.000Z;60;rest
2026-06-30T07:38:11.000Z;60;rest
2026-06-30T07:43:11.000Z;61;rest
2026-06-30T07:48:12.000Z;61;rest
2026-06-30T07:53:12.000Z;61;rest
2026-06-30T07:58:12.000Z;61;rest
2026-06-30T08:03:12.000Z;60;rest
2026-06-30T08:08:12.000Z;59;rest
2026-06-30T08:13:12.000Z;59;rest
2026-06-30T08:18:13.000Z;59;rest
2026-06-30T08:23:13.000Z;58;rest
2026-06-30T08:28:13.000Z;61;rest
2026-06-30T08:33:13.000Z;61;rest
2026-06-30T08:38:13.000Z;62;rest
2026-06-30T08:43:13.000Z;61;rest
2026-06-30T08:48:12.000Z;59;rest
2026-06-30T08:53:12.000Z;60;rest
2026-06-30T08:58:12.000Z;59;rest
2026-06-30T09:03:12.000Z;59;rest
2026-06-30T09:08:12.000Z;59;rest
2026-06-30T09:13:12.000Z;59;rest
2026-06-30T09:18:13.000Z;59;rest
2026-06-30T09:23:13.000Z;59;rest
2026-06-30T09:28:13.000Z;58;rest
2026-06-30T09:33:13.000Z;57;rest
2026-06-30T09:38:13.000Z;58;rest
2026-06-30T09:43:13.000Z;57;rest
2026-06-30T09:48:11.000Z;58;rest
2026-06-30T09:53:11.000Z;61;rest
2026-06-30T09:58:11.000Z;61;rest
2026-06-30T10:03:11.000Z;61;rest
2026-06-30T10:08:11.000Z;62;rest
2026-06-30T10:13:11.000Z;61;rest
2026-06-30T10:18:13.000Z;61;rest
2026-06-30T10:23:13.000Z;60;rest
2026-06-30T10:28:13.000Z;62;rest
2026-06-30T10:33:13.000Z;68;rest
2026-06-30T10:38:13.000Z;64;rest
2026-06-30T10:43:13.000Z;62;rest
2026-06-30T10:48:11.000Z;65;rest
2026-06-30T10:53:11.000Z;64;rest
2026-06-30T10:58:11.000Z;64;rest
2026-06-30T11:03:11.000Z;62;rest
2026-06-30T11:08:11.000Z;62;rest
2026-06-30T11:13:11.000Z;63;rest
2026-06-30T11:23:13.000Z;63;rest
2026-06-30T11:28:13.000Z;63;rest
2026-06-30T11:33:13.000Z;63;rest
2026-06-30T11:38:13.000Z;62;rest
2026-06-30T11:48:11.000Z;58;rest
2026-06-30T11:53:11.000Z;56;rest
2026-06-30T11:58:11.000Z;59;rest
2026-06-30T12:03:11.000Z;60;rest
2026-06-30T12:08:11.000Z;63;rest
2026-06-30T12:13:11.000Z;64;rest
2026-06-30T12:18:12.000Z;65;rest
2026-06-30T12:23:12.000Z;66;rest
2026-06-30T12:28:12.000Z;66;rest
2026-06-30T12:33:12.000Z;64;rest
2026-06-30T12:38:12.000Z;61;rest
2026-06-30T12:43:12.000Z;61;rest
2026-06-30T12:48:11.000Z;61;rest
2026-06-30T12:53:11.000Z;62;rest
2026-06-30T12:58:11.000Z;62;rest
2026-06-30T13:03:11.000Z;62;rest
2026-06-30T13:08:11.000Z;62;rest
2026-06-30T13:14:28.000Z;61;rest
2026-06-30T13:19:28.000Z;62;rest
2026-06-30T13:24:28.000Z;66;rest
2026-06-30T13:46:39.000Z;84;awake
2026-06-30T13:47:50.000Z;75;awake
2026-06-30T13:47:53.000Z;77;awake
2026-06-30T13:51:58.000Z;68;awake
2026-06-30T13:53:16.000Z;76;awake
2026-06-30T13:53:24.000Z;72;awake
2026-06-30T13:58:14.000Z;79;awake
2026-06-30T13:58:21.000Z;75;awake
2026-06-30T13:58:59.000Z;72;awake
2026-06-30T14:02:51.000Z;69;awake
