TemperatureKey;ParticipantID;ParticipantIdentifier;InsertedDate;ID;skin_temp;timestamp
user_increasing_temperature_20250419_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250419_4;34.1;2025-04-19T11:00:00-04:00
user_increasing_temperature_20250419_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250419_5;34.3;2025-04-19T12:00:00-04:00
user_increasing_temperature_20250419_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250419_6;34.5;2025-04-19T13:00:00-04:00
user_increasing_temperature_20250419_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250419_7;34.8;2025-04-19T14:00:00-04:00
user_increasing_temperature_20250419_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250419_8;34.8;2025-04-19T15:00:00-04:00
user_increasing_temperature_20250419_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250419_9;34.2;2025-04-19T16:00:00-04:00
user_increasing_temperature_20250419_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250419_10;33.8;2025-04-19T17:00:00-04:00
user_increasing_temperature_20250420_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_1;33.7;2025-04-20T08:00:00-04:00
user_increasing_temperature_20250420_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_2;33.8;2025-04-20T09:00:00-04:00
user_increasing_temperature_20250420_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_3;33.9;2025-04-20T10:00:00-04:00
user_increasing_temperature_20250420_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_4;34.3;2025-04-20T11:00:00-04:00
user_increasing_temperature_20250420_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_5;34.5;2025-04-20T12:00:00-04:00
user_increasing_temperature_20250420_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_6;34.6;2025-04-20T13:00:00-04:00
user_increasing_temperature_20250420_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_7;34.7;2025-04-20T14:00:00-04:00
user_increasing_temperature_20250420_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_8;34.7;2025-04-20T15:00:00-04:00
user_increasing_temperature_20250420_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_9;34.4;2025-04-20T16:00:00-04:00
user_increasing_temperature_20250420_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250420_10;34.4;2025-04-20T17:00:00-04:00
user_increasing_temperature_20250421_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_1;33.5;2025-04-21T08:00:00-04:00
user_increasing_temperature_20250421_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_2;33.8;2025-04-21T09:00:00-04:00
user_increasing_temperature_20250421_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_3;34.0;2025-04-21T10:00:00-04:00
user_increasing_temperature_20250421_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_4;34.1;2025-04-21T11:00:00-04:00
user_increasing_temperature_20250421_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_5;34.3;2025-04-21T12:00:00-04:00
user_increasing_temperature_20250421_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_6;34.5;2025-04-21T13:00:00-04:00
user_increasing_temperature_20250421_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_7;34.6;2025-04-21T14:00:00-04:00
user_increasing_temperature_20250421_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_8;34.5;2025-04-21T15:00:00-04:00
user_increasing_temperature_20250421_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_9;34.5;2025-04-21T16:00:00-04:00
user_increasing_temperature_20250421_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250421_10;33.9;2025-04-21T17:00:00-04:00
user_increasing_temperature_20250422_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_1;33.7;2025-04-22T08:00:00-04:00
user_increasing_temperature_20250422_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_2;33.7;2025-04-22T09:00:00-04:00
user_increasing_temperature_20250422_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_3;34.0;2025-04-22T10:00:00-04:00
user_increasing_temperature_20250422_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_4;34.2;2025-04-22T11:00:00-04:00
user_increasing_temperature_20250422_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_5;34.4;2025-04-22T12:00:00-04:00
user_increasing_temperature_20250422_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_6;34.4;2025-04-22T13:00:00-04:00
user_increasing_temperature_20250422_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_7;34.5;2025-04-22T14:00:00-04:00
user_increasing_temperature_20250422_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_8;34.6;2025-04-22T15:00:00-04:00
user_increasing_temperature_20250422_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_9;34.4;2025-04-22T16:00:00-04:00
user_increasing_temperature_20250422_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250422_10;34.0;2025-04-22T17:00:00-04:00
user_increasing_temperature_20250423_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_1;33.7;2025-04-23T08:00:00-04:00
user_increasing_temperature_20250423_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_2;34.1;2025-04-23T09:00:00-04:00
user_increasing_temperature_20250423_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_3;33.9;2025-04-23T10:00:00-04:00
user_increasing_temperature_20250423_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_4;34.2;2025-04-23T11:00:00-04:00
user_increasing_temperature_20250423_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_5;34.4;2025-04-23T12:00:00-04:00
user_increasing_temperature_20250423_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_6;34.6;2025-04-23T13:00:00-04:00
user_increasing_temperature_20250423_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_7;34.8;2025-04-23T14:00:00-04:00
user_increasing_temperature_20250423_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_8;34.7;2025-04-23T15:00:00-04:00
user_increasing_temperature_20250423_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_9;34.4;2025-04-23T16:00:00-04:00
user_increasing_temperature_20250423_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250423_10;34.3;2025-04-23T17:00:00-04:00
user_increasing_temperature_20250424_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_1;33.8;2025-04-24T08:00:00-04:00
user_increasing_temperature_20250424_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_2;33.9;2025-04-24T09:00:00-04:00
user_increasing_temperature_20250424_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_3;34.0;2025-04-24T10:00:00-04:00
user_increasing_temperature_20250424_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_4;34.4;2025-04-24T11:00:00-04:00
user_increasing_temperature_20250424_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_5;34.4;2025-04-24T12:00:00-04:00
user_increasing_temperature_20250424_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_6;34.7;2025-04-24T13:00:00-04:00
user_increasing_temperature_20250424_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_7;34.9;2025-04-24T14:00:00-04:00
user_increasing_temperature_20250424_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_8;34.7;2025-04-24T15:00:00-04:00
user_increasing_temperature_20250424_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_9;34.7;2025-04-24T16:00:00-04:00
user_increasing_temperature_20250424_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250424_10;34.2;2025-04-24T17:00:00-04:00
user_increasing_temperature_20250425_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_1;33.4;2025-04-25T08:00:00-04:00
user_increasing_temperature_20250425_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_2;33.6;2025-04-25T09:00:00-04:00
user_increasing_temperature_20250425_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_3;33.9;2025-04-25T10:00:00-04:00
user_increasing_temperature_20250425_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_4;34.2;2025-04-25T11:00:00-04:00
user_increasing_temperature_20250425_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_5;34.3;2025-04-25T12:00:00-04:00
user_increasing_temperature_20250425_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_6;34.4;2025-04-25T13:00:00-04:00
user_increasing_temperature_20250425_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_7;34.5;2025-04-25T14:00:00-04:00
user_increasing_temperature_20250425_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_8;34.5;2025-04-25T15:00:00-04:00
user_increasing_temperature_20250425_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_9;34.3;2025-04-25T16:00:00-04:00
user_increasing_temperature_20250425_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250425_10;33.9;2025-04-25T17:00:00-04:00
user_increasing_temperature_20250426_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_1;33.6;2025-04-26T08:00:00-04:00
user_increasing_temperature_20250426_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_2;33.7;2025-04-26T09:00:00-04:00
user_increasing_temperature_20250426_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_3;34.1;2025-04-26T10:00:00-04:00
user_increasing_temperature_20250426_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_4;34.2;2025-04-26T11:00:00-04:00
user_increasing_temperature_20250426_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_5;34.2;2025-04-26T12:00:00-04:00
user_increasing_temperature_20250426_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_6;34.5;2025-04-26T13:00:00-04:00
user_increasing_temperature_20250426_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_7;34.7;2025-04-26T14:00:00-04:00
user_increasing_temperature_20250426_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_8;34.5;2025-04-26T15:00:00-04:00
user_increasing_temperature_20250426_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_9;34.3;2025-04-26T16:00:00-04:00
user_increasing_temperature_20250426_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250426_10;34.1;2025-04-26T17:00:00-04:00
user_increasing_temperature_20250427_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_1;33.5;2025-04-27T08:00:00-04:00
user_increasing_temperature_20250427_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_2;33.7;2025-04-27T09:00:00-04:00
user_increasing_temperature_20250427_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_3;34.0;2025-04-27T10:00:00-04:00
user_increasing_temperature_20250427_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_4;34.2;2025-04-27T11:00:00-04:00
user_increasing_temperature_20250427_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_5;34.3;2025-04-27T12:00:00-04:00
user_increasing_temperature_20250427_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_6;34.4;2025-04-27T13:00:00-04:00
user_increasing_temperature_20250427_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_7;34.7;2025-04-27T14:00:00-04:00
user_increasing_temperature_20250427_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_8;34.3;2025-04-27T15:00:00-04:00
user_increasing_temperature_20250427_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_9;34.3;2025-04-27T16:00:00-04:00
user_increasing_temperature_20250427_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250427_10;34.2;2025-04-27T17:00:00-04:00
user_increasing_temperature_20250428_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_1;33.7;2025-04-28T08:00:00-04:00
user_increasing_temperature_20250428_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_2;33.8;2025-04-28T09:00:00-04:00
user_increasing_temperature_20250428_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_3;34.0;2025-04-28T10:00:00-04:00
user_increasing_temperature_20250428_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_4;34.1;2025-04-28T11:00:00-04:00
user_increasing_temperature_20250428_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_5;34.4;2025-04-28T12:00:00-04:00
user_increasing_temperature_20250428_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_6;34.6;2025-04-28T13:00:00-04:00
user_increasing_temperature_20250428_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_7;34.8;2025-04-28T14:00:00-04:00
user_increasing_temperature_20250428_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_8;34.7;2025-04-28T15:00:00-04:00
user_increasing_temperature_20250428_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_9;34.5;2025-04-28T16:00:00-04:00
user_increasing_temperature_20250428_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250428_10;34.0;2025-04-28T17:00:00-04:00
user_increasing_temperature_20250429_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_1;33.6;2025-04-29T08:00:00-04:00
user_increasing_temperature_20250429_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_2;33.7;2025-04-29T09:00:00-04:00
user_increasing_temperature_20250429_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_3;34.0;2025-04-29T10:00:00-04:00
user_increasing_temperature_20250429_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_4;34.1;2025-04-29T11:00:00-04:00
user_increasing_temperature_20250429_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_5;34.2;2025-04-29T12:00:00-04:00
user_increasing_temperature_20250429_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_6;34.4;2025-04-29T13:00:00-04:00
user_increasing_temperature_20250429_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_7;34.6;2025-04-29T14:00:00-04:00
user_increasing_temperature_20250429_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_8;34.4;2025-04-29T15:00:00-04:00
user_increasing_temperature_20250429_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_9;34.2;2025-04-29T16:00:00-04:00
user_increasing_temperature_20250429_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250429_10;33.9;2025-04-29T17:00:00-04:00
user_increasing_temperature_20250430_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_1;33.5;2025-04-30T08:00:00-04:00
user_increasing_temperature_20250430_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_2;33.8;2025-04-30T09:00:00-04:00
user_increasing_temperature_20250430_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_3;33.9;2025-04-30T10:00:00-04:00
user_increasing_temperature_20250430_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_4;34.2;2025-04-30T11:00:00-04:00
user_increasing_temperature_20250430_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_5;34.4;2025-04-30T12:00:00-04:00
user_increasing_temperature_20250430_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_6;34.5;2025-04-30T13:00:00-04:00
user_increasing_temperature_20250430_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_7;34.6;2025-04-30T14:00:00-04:00
user_increasing_temperature_20250430_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_8;34.3;2025-04-30T15:00:00-04:00
user_increasing_temperature_20250430_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_9;34.2;2025-04-30T16:00:00-04:00
user_increasing_temperature_20250430_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250430_10;33.9;2025-04-30T17:00:00-04:00
user_increasing_temperature_20250501_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_1;33.7;2025-05-01T08:00:00-04:00
user_increasing_temperature_20250501_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_2;33.8;2025-05-01T09:00:00-04:00
user_increasing_temperature_20250501_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_3;34.0;2025-05-01T10:00:00-04:00
user_increasing_temperature_20250501_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_4;34.2;2025-05-01T11:00:00-04:00
user_increasing_temperature_20250501_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_5;34.3;2025-05-01T12:00:00-04:00
user_increasing_temperature_20250501_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_6;34.6;2025-05-01T13:00:00-04:00
user_increasing_temperature_20250501_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_7;34.6;2025-05-01T14:00:00-04:00
user_increasing_temperature_20250501_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_8;34.8;2025-05-01T15:00:00-04:00
user_increasing_temperature_20250501_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_9;34.4;2025-05-01T16:00:00-04:00
user_increasing_temperature_20250501_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250501_10;34.0;2025-05-01T17:00:00-04:00
user_increasing_temperature_20250502_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_1;33.8;2025-05-02T08:00:00-04:00
user_increasing_temperature_20250502_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_2;33.8;2025-05-02T09:00:00-04:00
user_increasing_temperature_20250502_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_3;33.8;2025-05-02T10:00:00-04:00
user_increasing_temperature_20250502_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_4;34.2;2025-05-02T11:00:00-04:00
user_increasing_temperature_20250502_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_5;34.4;2025-05-02T12:00:00-04:00
user_increasing_temperature_20250502_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_6;34.7;2025-05-02T13:00:00-04:00
user_increasing_temperature_20250502_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_7;34.8;2025-05-02T14:00:00-04:00
user_increasing_temperature_20250502_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_8;34.5;2025-05-02T15:00:00-04:00
user_increasing_temperature_20250502_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_9;34.6;2025-05-02T16:00:00-04:00
user_increasing_temperature_20250502_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250502_10;34.1;2025-05-02T17:00:00-04:00
user_increasing_temperature_20250503_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_1;33.4;2025-05-03T08:00:00-04:00
user_increasing_temperature_20250503_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_2;33.8;2025-05-03T09:00:00-04:00
user_increasing_temperature_20250503_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_3;34.0;2025-05-03T10:00:00-04:00
user_increasing_temperature_20250503_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_4;34.0;2025-05-03T11:00:00-04:00
user_increasing_temperature_20250503_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_5;34.1;2025-05-03T12:00:00-04:00
user_increasing_temperature_20250503_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_6;34.3;2025-05-03T13:00:00-04:00
user_increasing_temperature_20250503_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_7;34.6;2025-05-03T14:00:00-04:00
user_increasing_temperature_20250503_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_8;34.3;2025-05-03T15:00:00-04:00
user_increasing_temperature_20250503_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_9;34.3;2025-05-03T16:00:00-04:00
user_increasing_temperature_20250503_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250503_10;34.3;2025-05-03T17:00:00-04:00
user_increasing_temperature_20250504_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_1;33.6;2025-05-04T08:00:00-04:00
user_increasing_temperature_20250504_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_2;33.7;2025-05-04T09:00:00-04:00
user_increasing_temperature_20250504_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_3;34.0;2025-05-04T10:00:00-04:00
user_increasing_temperature_20250504_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_4;34.2;2025-05-04T11:00:00-04:00
user_increasing_temperature_20250504_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_5;34.3;2025-05-04T12:00:00-04:00
user_increasing_temperature_20250504_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_6;34.3;2025-05-04T13:00:00-04:00
user_increasing_temperature_20250504_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_7;34.5;2025-05-04T14:00:00-04:00
user_increasing_temperature_20250504_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_8;34.6;2025-05-04T15:00:00-04:00
user_increasing_temperature_20250504_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_9;34.2;2025-05-04T16:00:00-04:00
user_increasing_temperature_20250504_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250504_10;34.0;2025-05-04T17:00:00-04:00
user_increasing_temperature_20250505_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_1;33.5;2025-05-05T08:00:00-04:00
user_increasing_temperature_20250505_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_2;33.6;2025-05-05T09:00:00-04:00
user_increasing_temperature_20250505_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_3;33.8;2025-05-05T10:00:00-04:00
user_increasing_temperature_20250505_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_4;34.1;2025-05-05T11:00:00-04:00
user_increasing_temperature_20250505_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_5;34.2;2025-05-05T12:00:00-04:00
user_increasing_temperature_20250505_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_6;34.4;2025-05-05T13:00:00-04:00
user_increasing_temperature_20250505_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_7;34.5;2025-05-05T14:00:00-04:00
user_increasing_temperature_20250505_8;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_8;34.6;2025-05-05T15:00:00-04:00
user_increasing_temperature_20250505_9;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_9;34.3;2025-05-05T16:00:00-04:00
user_increasing_temperature_20250505_10;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250505_10;33.9;2025-05-05T17:00:00-04:00
user_increasing_temperature_20250506_1;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_1;33.6;2025-05-06T08:00:00-04:00
user_increasing_temperature_20250506_2;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_2;33.7;2025-05-06T09:00:00-04:00
user_increasing_temperature_20250506_3;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_3;33.9;2025-05-06T10:00:00-04:00
user_increasing_temperature_20250506_4;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_4;34.2;2025-05-06T11:00:00-04:00
user_increasing_temperature_20250506_5;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_5;34.3;2025-05-06T12:00:00-04:00
user_increasing_temperature_20250506_6;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_6;34.3;2025-05-06T13:00:00-04:00
user_increasing_temperature_20250506_7;user_increasing;user_increasing;2025-07-01T10:00:00Z;user_increasing_temperature_20250506_7;34.6;2025-05-06T14:00:00-04:00
