DaytimeStressKey;ParticipantID;ParticipantIdentifier;InsertedDate;ID;stress_value;recovery_value;timestamp
user_declining_daytimestress_20250423_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250423_6;73;30;2025-04-23T13:00:00-04:00
user_declining_daytimestress_20250423_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250423_7;60;38;2025-04-23T14:00:00-04:00
user_declining_daytimestress_20250423_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250423_8;63;37;2025-04-23T15:00:00-04:00
user_declining_daytimestress_20250424_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250424_1;51;45;2025-04-24T08:00:00-04:00
user_declining_daytimestress_20250424_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250424_2;60;39;2025-04-24T09:00:00-04:00
user_declining_daytimestress_20250424_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250424_3;73;29;2025-04-24T10:00:00-04:00
user_declining_daytimestress_20250424_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250424_4;88;16;2025-04-24T11:00:00-04:00
user_declining_daytimestress_20250424_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250424_5;74;24;2025-04-24T12:00:00-04:00
user_declining_daytimestress_20250424_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250424_6;73;24;2025-04-24T13:00:00-04:00
user_declining_daytimestress_20250424_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250424_7;61;41;2025-04-24T14:00:00-04:00
user_declining_daytimestress_20250424_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250424_8;47;48;2025-04-24T15:00:00-04:00
user_declining_daytimestress_20250425_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250425_1;46;54;2025-04-25T08:00:00-04:00
user_declining_daytimestress_20250425_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250425_2;67;29;2025-04-25T09:00:00-04:00
user_declining_daytimestress_20250425_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250425_3;69;23;2025-04-25T10:00:00-04:00
user_declining_daytimestress_20250425_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250425_4;79;15;2025-04-25T11:00:00-04:00
user_declining_daytimestress_20250425_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250425_5;78;28;2025-04-25T12:00:00-04:00
user_declining_daytimestress_20250425_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250425_6;68;29;2025-04-25T13:00:00-04:00
user_declining_daytimestress_20250425_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250425_7;65;34;2025-04-25T14:00:00-04:00
user_declining_daytimestress_20250425_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250425_8;47;61;2025-04-25T15:00:00-04:00
user_declining_daytimestress_20250426_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250426_1;25;67;2025-04-26T08:00:00-04:00
user_declining_daytimestress_20250426_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250426_2;52;41;2025-04-26T09:00:00-04:00
user_declining_daytimestress_20250426_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250426_3;57;33;2025-04-26T10:00:00-04:00
user_declining_daytimestress_20250426_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250426_4;61;36;2025-04-26T11:00:00-04:00
user_declining_daytimestress_20250426_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250426_5;39;52;2025-04-26T12:00:00-04:00
user_declining_daytimestress_20250426_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250426_6;38;58;2025-04-26T13:00:00-04:00
user_declining_daytimestress_20250426_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250426_7;40;51;2025-04-26T14:00:00-04:00
user_declining_daytimestress_20250426_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250426_8;26;59;2025-04-26T15:00:00-04:00
user_declining_daytimestress_20250427_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250427_1;34;79;2025-04-27T08:00:00-04:00
user_declining_daytimestress_20250427_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250427_2;31;69;2025-04-27T09:00:00-04:00
user_declining_daytimestress_20250427_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250427_3;37;65;2025-04-27T10:00:00-04:00
user_declining_daytimestress_20250427_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250427_4;58;57;2025-04-27T11:00:00-04:00
user_declining_daytimestress_20250427_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250427_5;38;71;2025-04-27T12:00:00-04:00
user_declining_daytimestress_20250427_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250427_6;37;70;2025-04-27T13:00:00-04:00
user_declining_daytimestress_20250427_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250427_7;30;80;2025-04-27T14:00:00-04:00
user_declining_daytimestress_20250427_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250427_8;28;77;2025-04-27T15:00:00-04:00
user_declining_daytimestress_20250428_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250428_1;49;53;2025-04-28T08:00:00-04:00
user_declining_daytimestress_20250428_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250428_2;61;30;2025-04-28T09:00:00-04:00
user_declining_daytimestress_20250428_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250428_3;71;16;2025-04-28T10:00:00-04:00
user_declining_daytimestress_20250428_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250428_4;80;10;2025-04-28T11:00:00-04:00
user_declining_daytimestress_20250428_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250428_5;78;11;2025-04-28T12:00:00-04:00
user_declining_daytimestress_20250428_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250428_6;65;25;2025-04-28T13:00:00-04:00
user_declining_daytimestress_20250428_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250428_7;64;37;2025-04-28T14:00:00-04:00
user_declining_daytimestress_20250428_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250428_8;52;48;2025-04-28T15:00:00-04:00
user_declining_daytimestress_20250429_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250429_1;48;38;2025-04-29T08:00:00-04:00
user_declining_daytimestress_20250429_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250429_2;74;12;2025-04-29T09:00:00-04:00
user_declining_daytimestress_20250429_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250429_3;77;20;2025-04-29T10:00:00-04:00
user_declining_daytimestress_20250429_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250429_4;80;8;2025-04-29T11:00:00-04:00
user_declining_daytimestress_20250429_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250429_5;77;18;2025-04-29T12:00:00-04:00
user_declining_daytimestress_20250429_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250429_6;72;22;2025-04-29T13:00:00-04:00
user_declining_daytimestress_20250429_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250429_7;56;34;2025-04-29T14:00:00-04:00
user_declining_daytimestress_20250429_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250429_8;52;34;2025-04-29T15:00:00-04:00
user_declining_daytimestress_20250430_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250430_1;43;53;2025-04-30T08:00:00-04:00
user_declining_daytimestress_20250430_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250430_2;57;31;2025-04-30T09:00:00-04:00
user_declining_daytimestress_20250430_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250430_3;74;19;2025-04-30T10:00:00-04:00
user_declining_daytimestress_20250430_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250430_4;74;26;2025-04-30T11:00:00-04:00
user_declining_daytimestress_20250430_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250430_5;82;20;2025-04-30T12:00:00-04:00
user_declining_daytimestress_20250430_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250430_6;70;30;2025-04-30T13:00:00-04:00
user_declining_daytimestress_20250430_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250430_7;61;34;2025-04-30T14:00:00-04:00
user_declining_daytimestress_20250430_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250430_8;51;45;2025-04-30T15:00:00-04:00
user_declining_daytimestress_20250501_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250501_1;51;48;2025-05-01T08:00:00-04:00
user_declining_daytimestress_20250501_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250501_2;61;35;2025-05-01T09:00:00-04:00
user_declining_daytimestress_20250501_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250501_3;77;16;2025-05-01T10:00:00-04:00
user_declining_daytimestress_20250501_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250501_4;76;15;2025-05-01T11:00:00-04:00
user_declining_daytimestress_20250501_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250501_5;84;9;2025-05-01T12:00:00-04:00
user_declining_daytimestress_20250501_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250501_6;69;36;2025-05-01T13:00:00-04:00
user_declining_daytimestress_20250501_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250501_7;68;32;2025-05-01T14:00:00-04:00
user_declining_daytimestress_20250501_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250501_8;56;42;2025-05-01T15:00:00-04:00
user_declining_daytimestress_20250502_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250502_1;51;41;2025-05-02T08:00:00-04:00
user_declining_daytimestress_20250502_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250502_2;74;26;2025-05-02T09:00:00-04:00
user_declining_daytimestress_20250502_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250502_3;80;12;2025-05-02T10:00:00-04:00
user_declining_daytimestress_20250502_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250502_4;93;5;2025-05-02T11:00:00-04:00
user_declining_daytimestress_20250502_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250502_5;80;16;2025-05-02T12:00:00-04:00
user_declining_daytimestress_20250502_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250502_6;68;37;2025-05-02T13:00:00-04:00
user_declining_daytimestress_20250502_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250502_7;68;29;2025-05-02T14:00:00-04:00
user_declining_daytimestress_20250502_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250502_8;55;45;2025-05-02T15:00:00-04:00
user_declining_daytimestress_20250503_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250503_1;42;45;2025-05-03T08:00:00-04:00
user_declining_daytimestress_20250503_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250503_2;59;40;2025-05-03T09:00:00-04:00
user_declining_daytimestress_20250503_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250503_3;59;45;2025-05-03T10:00:00-04:00
user_declining_daytimestress_20250503_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250503_4;60;28;2025-05-03T11:00:00-04:00
user_declining_daytimestress_20250503_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250503_5;50;46;2025-05-03T12:00:00-04:00
user_declining_daytimestress_20250503_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250503_6;45;56;2025-05-03T13:00:00-04:00
user_declining_daytimestress_20250503_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250503_7;36;57;2025-05-03T14:00:00-04:00
user_declining_daytimestress_20250503_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250503_8;40;52;2025-05-03T15:00:00-04:00
user_declining_daytimestress_20250504_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250504_1;34;70;2025-05-04T08:00:00-04:00
user_declining_daytimestress_20250504_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250504_2;48;73;2025-05-04T09:00:00-04:00
user_declining_daytimestress_20250504_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250504_3;45;63;2025-05-04T10:00:00-04:00
user_declining_daytimestress_20250504_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250504_4;49;48;2025-05-04T11:00:00-04:00
user_declining_daytimestress_20250504_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250504_5;46;70;2025-05-04T12:00:00-04:00
user_declining_daytimestress_20250504_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250504_6;40;72;2025-05-04T13:00:00-04:00
user_declining_daytimestress_20250504_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250504_7;38;76;2025-05-04T14:00:00-04:00
user_declining_daytimestress_20250504_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250504_8;40;70;2025-05-04T15:00:00-04:00
user_declining_daytimestress_20250505_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250505_1;54;40;2025-05-05T08:00:00-04:00
user_declining_daytimestress_20250505_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250505_2;68;33;2025-05-05T09:00:00-04:00
user_declining_daytimestress_20250505_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250505_3;71;13;2025-05-05T10:00:00-04:00
user_declining_daytimestress_20250505_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250505_4;87;5;2025-05-05T11:00:00-04:00
user_declining_daytimestress_20250505_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250505_5;84;12;2025-05-05T12:00:00-04:00
user_declining_daytimestress_20250505_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250505_6;74;23;2025-05-05T13:00:00-04:00
user_declining_daytimestress_20250505_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250505_7;62;38;2025-05-05T14:00:00-04:00
user_declining_daytimestress_20250505_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250505_8;54;37;2025-05-05T15:00:00-04:00
user_declining_daytimestress_20250506_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250506_1;51;44;2025-05-06T08:00:00-04:00
user_declining_daytimestress_20250506_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250506_2;57;35;2025-05-06T09:00:00-04:00
user_declining_daytimestress_20250506_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250506_3;70;22;2025-05-06T10:00:00-04:00
user_declining_daytimestress_20250506_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250506_4;82;13;2025-05-06T11:00:00-04:00
user_declining_daytimestress_20250506_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250506_5;73;21;2025-05-06T12:00:00-04:00
user_declining_daytimestress_20250506_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250506_6;71;25;2025-05-06T13:00:00-04:00
user_declining_daytimestress_20250506_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250506_7;61;38;2025-05-06T14:00:00-04:00
user_declining_daytimestress_20250506_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250506_8;52;27;2025-05-06T15:00:00-04:00
user_declining_daytimestress_20250507_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250507_1;50;50;2025-05-07T08:00:00-04:00
user_declining_daytimestress_20250507_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250507_2;60;39;2025-05-07T09:00:00-04:00
user_declining_daytimestress_20250507_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250507_3;71;29;2025-05-07T10:00:00-04:00
user_declining_daytimestress_20250507_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250507_4;86;5;2025-05-07T11:00:00-04:00
user_declining_daytimestress_20250507_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250507_5;75;15;2025-05-07T12:00:00-04:00
user_declining_daytimestress_20250507_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250507_6;72;29;2025-05-07T13:00:00-04:00
user_declining_daytimestress_20250507_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250507_7;56;33;2025-05-07T14:00:00-04:00
user_declining_daytimestress_20250507_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250507_8;53;31;2025-05-07T15:00:00-04:00
user_declining_daytimestress_20250508_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250508_1;43;50;2025-05-08T08:00:00-04:00
user_declining_daytimestress_20250508_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250508_2;66;28;2025-05-08T09:00:00-04:00
user_declining_daytimestress_20250508_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250508_3;69;19;2025-05-08T10:00:00-04:00
user_declining_daytimestress_20250508_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250508_4;86;18;2025-05-08T11:00:00-04:00
user_declining_daytimestress_20250508_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250508_5;71;23;2025-05-08T12:00:00-04:00
user_declining_daytimestress_20250508_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250508_6;64;28;2025-05-08T13:00:00-04:00
user_declining_daytimestress_20250508_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250508_7;61;46;2025-05-08T14:00:00-04:00
user_declining_daytimestress_20250508_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250508_8;53;48;2025-05-08T15:00:00-04:00
user_declining_daytimestress_20250509_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250509_1;53;40;2025-05-09T08:00:00-04:00
user_declining_daytimestress_20250509_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250509_2;59;43;2025-05-09T09:00:00-04:00
user_declining_daytimestress_20250509_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250509_3;81;16;2025-05-09T10:00:00-04:00
user_declining_daytimestress_20250509_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250509_4;80;13;2025-05-09T11:00:00-04:00
user_declining_daytimestress_20250509_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250509_5;80;27;2025-05-09T12:00:00-04:00
user_declining_daytimestress_20250509_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250509_6;75;19;2025-05-09T13:00:00-04:00
user_declining_daytimestress_20250509_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250509_7;60;39;2025-05-09T14:00:00-04:00
user_declining_daytimestress_20250509_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250509_8;55;46;2025-05-09T15:00:00-04:00
user_declining_daytimestress_20250510_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250510_1;28;75;2025-05-10T08:00:00-04:00
user_declining_daytimestress_20250510_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250510_2;38;58;2025-05-10T09:00:00-04:00
user_declining_daytimestress_20250510_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250510_3;36;52;2025-05-10T10:00:00-04:00
user_declining_daytimestress_20250510_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250510_4;48;41;2025-05-10T11:00:00-04:00
user_declining_daytimestress_20250510_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250510_5;44;54;2025-05-10T12:00:00-04:00
user_declining_daytimestress_20250510_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250510_6;32;64;2025-05-10T13:00:00-04:00
user_declining_daytimestress_20250510_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250510_7;29;77;2025-05-10T14:00:00-04:00
user_declining_daytimestress_20250510_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250510_8;34;66;2025-05-10T15:00:00-04:00
user_declining_daytimestress_20250511_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250511_1;29;71;2025-05-11T08:00:00-04:00
user_declining_daytimestress_20250511_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250511_2;32;68;2025-05-11T09:00:00-04:00
user_declining_daytimestress_20250511_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250511_3;36;75;2025-05-11T10:00:00-04:00
user_declining_daytimestress_20250511_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250511_4;38;68;2025-05-11T11:00:00-04:00
user_declining_daytimestress_20250511_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250511_5;45;67;2025-05-11T12:00:00-04:00
user_declining_daytimestress_20250511_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250511_6;40;64;2025-05-11T13:00:00-04:00
user_declining_daytimestress_20250511_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250511_7;44;60;2025-05-11T14:00:00-04:00
user_declining_daytimestress_20250511_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250511_8;33;66;2025-05-11T15:00:00-04:00
user_declining_daytimestress_20250512_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250512_1;47;47;2025-05-12T08:00:00-04:00
user_declining_daytimestress_20250512_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250512_2;57;35;2025-05-12T09:00:00-04:00
user_declining_daytimestress_20250512_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250512_3;74;34;2025-05-12T10:00:00-04:00
user_declining_daytimestress_20250512_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250512_4;80;17;2025-05-12T11:00:00-04:00
user_declining_daytimestress_20250512_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250512_5;75;26;2025-05-12T12:00:00-04:00
user_declining_daytimestress_20250512_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250512_6;66;20;2025-05-12T13:00:00-04:00
user_declining_daytimestress_20250512_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250512_7;56;42;2025-05-12T14:00:00-04:00
user_declining_daytimestress_20250512_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250512_8;53;40;2025-05-12T15:00:00-04:00
user_declining_daytimestress_20250513_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250513_1;50;36;2025-05-13T08:00:00-04:00
user_declining_daytimestress_20250513_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250513_2;72;19;2025-05-13T09:00:00-04:00
user_declining_daytimestress_20250513_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250513_3;69;37;2025-05-13T10:00:00-04:00
user_declining_daytimestress_20250513_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250513_4;79;18;2025-05-13T11:00:00-04:00
user_declining_daytimestress_20250513_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250513_5;82;12;2025-05-13T12:00:00-04:00
user_declining_daytimestress_20250513_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250513_6;75;15;2025-05-13T13:00:00-04:00
user_declining_daytimestress_20250513_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250513_7;65;37;2025-05-13T14:00:00-04:00
user_declining_daytimestress_20250513_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250513_8;46;49;2025-05-13T15:00:00-04:00
user_declining_daytimestress_20250514_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250514_1;53;41;2025-05-14T08:00:00-04:00
user_declining_daytimestress_20250514_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250514_2;62;31;2025-05-14T09:00:00-04:00
user_declining_daytimestress_20250514_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250514_3;78;15;2025-05-14T10:00:00-04:00
user_declining_daytimestress_20250514_4;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250514_4;89;15;2025-05-14T11:00:00-04:00
user_declining_daytimestress_20250514_5;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250514_5;80;5;2025-05-14T12:00:00-04:00
user_declining_daytimestress_20250514_6;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250514_6;70;29;2025-05-14T13:00:00-04:00
user_declining_daytimestress_20250514_7;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250514_7;67;31;2025-05-14T14:00:00-04:00
user_declining_daytimestress_20250514_8;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250514_8;56;36;2025-05-14T15:00:00-04:00
user_declining_daytimestress_20250515_1;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250515_1;47;53;2025-05-15T08:00:00-04:00
user_declining_daytimestress_20250515_2;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250515_2;60;35;2025-05-15T09:00:00-04:00
user_declining_daytimestress_20250515_3;user_declining;user_declining;2025-07-01T10:00:00Z;user_declining_daytimestress_20250515_3;66;24;2025-05-15T10:00:00-04:00
